organization,labor_hours,status,licenses,date_created
Lawrence Berkeley National Laboratory (LBNL),1126912.8,Production,['BSD-3-Clause'],2019-10-15
Lawrence Berkeley National Laboratory (LBNL),319.2,Production,['BSD-3-Clause'],2019-10-16
National Renewable Energy Laboratory (NREL),4408.0,Production,['BSD-3-Clause'],2019-10-16
Lawrence Berkeley National Laboratory (LBNL),11324.0,Production,['Other'],2019-10-17
Lawrence Berkeley National Laboratory (LBNL),152.0,Production,['BSD-3-Clause'],2019-10-21
Lawrence Berkeley National Laboratory (LBNL),197.6,Production,['BSD-3-Clause'],2019-10-23
Lawrence Berkeley National Laboratory (LBNL),58200.8,Production,['BSD-3-Clause'],2019-10-23
Sandia National Laboratories (SNL),0.0,Development,['Other'],2019-10-23
Lawrence Berkeley National Laboratory (LBNL),8679.2,Production,['BSD-3-Clause'],2019-10-23
Nevada National Security Site/Mission Support and Test Services LLC (MSTS),881.6,Production,['Unlicense'],2019-10-24
Lawrence Livermore National Laboratory (LLNL),4180.0,Production,['BSD-3-Clause'],2019-10-24
National Renewable Energy Laboratory (NREL),0.0,Production,['Other'],2019-10-25
Lawrence Livermore National Laboratory (LLNL),1170.4,Production,['MIT'],2019-10-25
Lawrence Livermore National Laboratory (LLNL),10913.6,Production,['BSD-3-Clause'],2019-10-25
Lawrence Berkeley National Laboratory (LBNL),1717.6,Production,['BSD-3-Clause'],2019-10-29
Lawrence Berkeley National Laboratory (LBNL),501.6,Production,['BSD-3-Clause'],2019-10-29
Oak Ridge National Laboratory (ORNL),0.0,Development,['BSD-3-Clause'],2019-10-30
Lawrence Berkeley National Laboratory (LBNL),456.0,Production,['BSD-3-Clause'],2019-10-30
Lawrence Berkeley National Laboratory (LBNL),45.6,Production,['BSD-3-Clause'],2019-10-30
Lawrence Berkeley National Laboratory (LBNL),15.2,Production,['BSD-3-Clause'],2019-10-30
Lawrence Berkeley National Laboratory (LBNL),1976.0,Production,['Other'],2019-10-31
Sandia National Laboratories (SNL),0.0,Production,['Apache-2.0'],2019-10-31
Pacific Northwest National Laboratory (PNNL),1033.6,Development,['BSD-3-Clause'],2019-10-31
National Renewable Energy Laboratory (NREL),4119.2,Production,['BSD-3-Clause'],2019-10-31
National Renewable Energy Laboratory (NREL),2416.8,Production,['BSD-3-Clause'],2019-10-31
Fermi National Accelerator Laboratory (FNAL),152.0,Development,['Apache-2.0'],2019-11-06
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Apache-2.0'],2019-11-07
Lawrence Livermore National Laboratory (LLNL),182.4,Production,['MIT'],2019-11-11
Lawrence Berkeley National Laboratory (LBNL),6870.4,Production,['BSD-3-Clause'],2019-11-12
Lawrence Berkeley National Laboratory (LBNL),133851.2,Production,['BSD-3-Clause'],2019-11-13
Lawrence Berkeley National Laboratory (LBNL),729.6,Production,['BSD-3-Clause'],2019-11-13
Fermi National Accelerator Laboratory (FNAL),0.0,Development,['Apache-2.0'],2019-11-13
Pacific Northwest National Laboratory (PNNL),8648.8,Development,['BSD-2-Clause'],2019-11-14
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2019-11-14
Lawrence Livermore National Laboratory (LLNL),1362148.0,Production,['Apache-2.0'],2019-11-14
Pacific Northwest National Laboratory (PNNL),2249.6,Development,['BSD-2-Clause'],2019-11-15
Contractor (CONTR),0.0,Development,['Apache-2.0'],2019-11-18
Pacific Northwest National Laboratory (PNNL),273.6,Development,['BSD-2-Clause'],2019-11-18
National Renewable Energy Laboratory (NREL),957.6,Production,['BSD-3-Clause'],2019-11-19
National Renewable Energy Laboratory (NREL),0.0,Development,['Other'],2019-11-20
Lawrence Berkeley National Laboratory (LBNL),15.2,Production,['BSD-3-Clause'],2019-11-25
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2019-11-26
Lawrence Livermore National Laboratory (LLNL),288.8,Production,['MIT'],2019-12-02
Lawrence Livermore National Laboratory (LLNL),136.8,Production,['MIT'],2019-12-02
Lawrence Livermore National Laboratory (LLNL),440.8,Production,['MIT'],2019-12-02
Lawrence Berkeley National Laboratory (LBNL),5532.8,Production,['BSD-3-Clause'],2019-12-04
Contractor (CONTR),4620.8,Production,['GPL-3.0'],2019-12-04
Lawrence Berkeley National Laboratory (LBNL),0.0,Production,['BSD-3-Clause'],2019-12-05
Lawrence Berkeley National Laboratory (LBNL),1124.8,Production,['Other'],2019-12-05
Lawrence Livermore National Laboratory (LLNL),364.8,Production,['GPL-3.0'],2019-12-06
Lawrence Livermore National Laboratory (LLNL),34656.0,Production,['MIT'],2019-12-11
Lawrence Livermore National Laboratory (LLNL),3769.6,Production,['BSD-3-Clause'],2019-12-11
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2019-12-12
Pacific Northwest National Laboratory (PNNL),6824.8,Development,['BSD-2-Clause'],2019-12-13
Fermi National Accelerator Laboratory (FNAL),0.0,Development,['BSD-3-Clause'],2019-12-13
Lawrence Berkeley National Laboratory (LBNL),15.2,Production,['BSD-3-Clause'],2019-12-16
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['GPL-3.0'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['Other'],2019-12-19
Sandia National Laboratories (SNL),0.0,Development,['Other'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['BSD-2-Clause'],2019-12-19
Sandia National Laboratories (SNL),0.0,Development,['Other'],2019-12-19
Sandia National Laboratories (SNL),0.0,Development,['BSD-3-Clause'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['MIT'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['BSD-3-Clause'],2019-12-19
Sandia National Laboratories (SNL),0.0,Production,['BSD-3-Clause'],2019-12-19
Sandia National Laboratories (SNL),0.0,Development,['BSD-2-Clause'],2019-12-19
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2019-12-19
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2019-12-19
National Renewable Energy Laboratory (NREL),0.0,Production,['Apache-2.0'],2019-12-23
Lawrence Berkeley National Laboratory (LBNL),0.0,Production,['BSD-3-Clause'],2019-12-23
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-01-03
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['Apache-2.0'],2020-01-06
Lawrence Berkeley National Laboratory (LBNL),0.0,Production,['BSD-3-Clause'],2020-01-07
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-01-09
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['GPL-2.0'],2020-01-09
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-01-10
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-01-10
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-3-Clause'],2020-01-10
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-3-Clause'],2020-01-13
Fermi National Accelerator Laboratory (FNAL),7995.2,Development,['GPL-3.0'],2020-01-16
Princeton Plasma Physics Laboratory (PPPL),0.0,Development,['GPL-3.0'],2020-01-16
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-01-24
Lawrence Livermore National Laboratory (LLNL),0.0,Development,['BSD-3-Clause'],2020-01-27
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-01-28
Lawrence Berkeley National Laboratory (LBNL),0.0,Production,['BSD-3-Clause'],2020-01-28
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-01-28
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-01-28
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-01-28
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2020-01-31
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-2-Clause'],2020-02-05
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-2-Clause'],2020-02-05
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-2-Clause'],2020-02-05
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-02-07
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-02-07
Argonne National Laboratory (ANL),0.0,Development,['Other'],2020-02-10
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2020-02-12
National Renewable Energy Laboratory (NREL),0.0,Production,['GPL-3.0'],2020-02-12
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['GPL-2.0'],2020-02-13
Idaho National Laboratory (INL),0.0,Production,['MIT'],2020-02-13
Princeton Plasma Physics Laboratory (PPPL),0.0,Development,['AGPL-3.0'],2020-02-14
Pacific Northwest National Laboratory (PNNL),0.0,Development,['BSD-3-Clause'],2020-02-14
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-02-14
Contractor (CONTR),0.0,Production,['MIT'],2020-02-18
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2020-02-20
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-02-26
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-02-26
Brookhaven National Laboratory (BNL),0.0,Development,['BSD-3-Clause'],2020-03-02
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['MIT'],2020-03-03
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2020-03-03
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['Apache-2.0'],2020-03-03
Lawrence Livermore National Laboratory (LLNL),0.0,Production,['BSD-3-Clause'],2020-03-03
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-03-04
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-03-04
Fermi National Accelerator Laboratory (FNAL),0.0,Development,['BSD-3-Clause'],2020-03-12
Sandia National Laboratories (SNL),0.0,Development,['BSD-3-Clause'],2020-03-12
Lawrence Berkeley National Laboratory (LBNL),0.0,Development,['Other'],2020-03-14
